id,source,image_path,question,answer,chart_type,task_type,difficulty,verified,split,notes
syn_bar_0393__q3,synthetic,gold/images/syn_bar_0393.png,How many more units did SKU-202 sell than SKU-206?,500,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=293); style=bold"
syn_bar_0394__q3,synthetic,gold/images/syn_bar_0394.png,By how much does Healthcare's revenue exceed Media's?,$2300,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=294); style=neutral"
syn_bar_0394__q4,synthetic,gold/images/syn_bar_0394.png,Name the bottom 3 verticals in revenue.,"Automotive, Media, Healthcare",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=294); style=neutral"
syn_bar_0395__q1,synthetic,gold/images/syn_bar_0395.png,What was Wholesale's revenue?,$8000,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=295); style=editorial"
syn_bar_0395__q3,synthetic,gold/images/syn_bar_0395.png,How much more revenue did Wholesale generate than Marketplace?,$5000,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=295); style=editorial"
syn_bar_0396__q2,synthetic,gold/images/syn_bar_0396.png,Which segment made the most revenue?,Education,bar,max_min,easy,true,train,"annotated bars; procedural gen (seed=42, idx=296); style=salmon"
syn_bar_0396__q3,synthetic,gold/images/syn_bar_0396.png,What was the revenue difference between Government and Mid-Market?,$3600,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=296); style=salmon"
syn_bar_0397__q3,synthetic,gold/images/syn_bar_0397.png,By how much does Alpha's revenue exceed Theta's?,$1000,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=297); style=spreadsheet"
syn_bar_0398__q2,synthetic,gold/images/syn_bar_0398.png,Which product had the lowest unit sales?,Widget B,bar,max_min,easy,true,train,"annotated bars; procedural gen (seed=42, idx=298); style=minimal"
syn_bar_0398__q3,synthetic,gold/images/syn_bar_0398.png,What was the unit sales difference between Widget F and Gizmo X?,500,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=298); style=minimal"
syn_bar_0399__q3,synthetic,gold/images/syn_bar_0399.png,By how many units does SKU-202 exceed SKU-205?,1800,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=299); style=dense"
syn_bar_0400__q3,synthetic,gold/images/syn_bar_0400.png,How much more revenue did Finance generate than Tech?,$4400,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=300); style=dark"
syn_bar_0400__q4,synthetic,gold/images/syn_bar_0400.png,Rank the top 3 verticals by revenue.,"Finance, Healthcare, Tech",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=300); style=dark"
syn_bar_0400__q5,synthetic,gold/images/syn_bar_0400.png,Would Manufacturing and Energy combined exceed Healthcare's revenue?,Yes,bar,hard_multi_step,hard,true,train,"annotated bars; procedural gen (seed=42, idx=300); style=dark"
syn_bar_0401__q3,synthetic,gold/images/syn_bar_0401.png,What was the revenue difference between Reseller and Online?,$2900,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=301); style=academic"
syn_bar_0402__q4,synthetic,gold/images/syn_bar_0402.png,Name the bottom 3 segments in revenue.,"Mid-Market, Enterprise, SMB",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=302); style=pastel"
syn_bar_0403__q3,synthetic,gold/images/syn_bar_0403.png,How much more revenue did Epsilon generate than Theta?,$1800,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=303); style=bold"
syn_bar_0403__q5,synthetic,gold/images/syn_bar_0403.png,Would Omega and Alpha combined exceed Theta's revenue?,Yes,bar,hard_multi_step,hard,true,train,"annotated bars; procedural gen (seed=42, idx=303); style=bold"
syn_bar_0404__q3,synthetic,gold/images/syn_bar_0404.png,How many more units did Widget C sell than Widget E?,1200,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=304); style=neutral"
syn_bar_0404__q4,synthetic,gold/images/syn_bar_0404.png,Rank the top 3 products by units sold.,"Widget B, Widget C, Widget E",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=304); style=neutral"
syn_bar_0405__q3,synthetic,gold/images/syn_bar_0405.png,What was the unit sales difference between SKU-207 and SKU-204?,0,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=305); style=editorial"
syn_bar_0406__q3,synthetic,gold/images/syn_bar_0406.png,What was the revenue difference between Tech and Retail?,$7200,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=306); style=salmon"
syn_bar_0406__q5,synthetic,gold/images/syn_bar_0406.png,Do the combined revenues of Tech and Finance exceed Retail's?,Yes,bar,hard_multi_step,hard,true,train,"annotated bars; procedural gen (seed=42, idx=306); style=salmon"
syn_bar_0407__q3,synthetic,gold/images/syn_bar_0407.png,By how much does Partner's revenue exceed Online's?,$2800,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=307); style=spreadsheet"
syn_bar_0408__q1,synthetic,gold/images/syn_bar_0408.png,What was Enterprise's revenue?,$11400,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=308); style=minimal"
syn_bar_0408__q2,synthetic,gold/images/syn_bar_0408.png,Which segment had the lowest revenue?,Government,bar,max_min,easy,true,train,"annotated bars; procedural gen (seed=42, idx=308); style=minimal"
syn_bar_0408__q3,synthetic,gold/images/syn_bar_0408.png,How much more revenue did Enterprise generate than Government?,$7500,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=308); style=minimal"
syn_bar_0408__q4,synthetic,gold/images/syn_bar_0408.png,Rank the top 3 segments by revenue.,"Enterprise, Mid-Market, Education",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=308); style=minimal"
syn_bar_0409__q1,synthetic,gold/images/syn_bar_0409.png,Revenue for Alpha?,$8500,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=309); style=dense"
syn_bar_0409__q3,synthetic,gold/images/syn_bar_0409.png,What was the revenue difference between Alpha and Theta?,$1800,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=309); style=dense"
syn_bar_0410__q1,synthetic,gold/images/syn_bar_0410.png,What was Gizmo X's unit total?,800,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=310); style=dark"
syn_bar_0410__q2,synthetic,gold/images/syn_bar_0410.png,Which product led in units sold?,Widget F,bar,max_min,easy,true,train,"annotated bars; procedural gen (seed=42, idx=310); style=dark"
syn_bar_0410__q3,synthetic,gold/images/syn_bar_0410.png,By how many units does Widget F exceed Widget E?,5600,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=310); style=dark"
syn_bar_0410__q4,synthetic,gold/images/syn_bar_0410.png,Name the bottom 3 products in units sold.,"Gizmo X, Gizmo Y, Widget E",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=310); style=dark"
syn_bar_0411__q1,synthetic,gold/images/syn_bar_0411.png,How many units did SKU-204 sell?,2400,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=311); style=academic"
syn_bar_0411__q3,synthetic,gold/images/syn_bar_0411.png,How many more units did SKU-206 sell than SKU-202?,2100,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=311); style=academic"
syn_bar_0412__q3,synthetic,gold/images/syn_bar_0412.png,By how much does Finance's revenue exceed Retail's?,$700,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=312); style=pastel"
syn_bar_0412__q4,synthetic,gold/images/syn_bar_0412.png,Name the top 3 verticals in revenue.,"Manufacturing, Media, Energy",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=312); style=pastel"
syn_bar_0412__q5,synthetic,gold/images/syn_bar_0412.png,"Together, would Manufacturing and Finance out-earn Media?",Yes,bar,hard_multi_step,hard,true,train,"annotated bars; procedural gen (seed=42, idx=312); style=pastel"
syn_bar_0413__q1,synthetic,gold/images/syn_bar_0413.png,What was Partner's revenue?,$12400,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=313); style=bold"
syn_bar_0413__q3,synthetic,gold/images/syn_bar_0413.png,How much more revenue did Online generate than Direct?,$6600,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=313); style=bold"
syn_bar_0414__q1,synthetic,gold/images/syn_bar_0414.png,Revenue for Consumer?,$6600,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=314); style=neutral"
syn_bar_0414__q3,synthetic,gold/images/syn_bar_0414.png,What was the revenue difference between Consumer and Startup?,$3900,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=314); style=neutral"
syn_bar_0414__q4,synthetic,gold/images/syn_bar_0414.png,List the bottom 3 segments by revenue.,"Startup, Consumer, Education",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=314); style=neutral"
syn_bar_0415__q3,synthetic,gold/images/syn_bar_0415.png,By how much does Beta's revenue exceed Zeta's?,$2200,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=315); style=editorial"
syn_bar_0416__q3,synthetic,gold/images/syn_bar_0416.png,What was the unit sales difference between Gizmo Y and Widget A?,2100,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=316); style=salmon"
syn_bar_0417__q3,synthetic,gold/images/syn_bar_0417.png,By how many units does SKU-205 exceed SKU-204?,700,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=317); style=spreadsheet"
syn_bar_0418__q3,synthetic,gold/images/syn_bar_0418.png,How much more revenue did Healthcare generate than Automotive?,$5100,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=318); style=minimal"
syn_bar_0418__q4,synthetic,gold/images/syn_bar_0418.png,Rank the bottom 3 verticals by revenue.,"Energy, Automotive, Manufacturing",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=318); style=minimal"
syn_bar_0418__q5,synthetic,gold/images/syn_bar_0418.png,Would Healthcare and Automotive combined exceed Manufacturing's revenue?,Yes,bar,hard_multi_step,hard,true,train,"annotated bars; procedural gen (seed=42, idx=318); style=minimal"
syn_bar_0419__q1,synthetic,gold/images/syn_bar_0419.png,Revenue for Reseller?,$3200,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=319); style=dense"
syn_bar_0419__q2,synthetic,gold/images/syn_bar_0419.png,Which channel made the least revenue?,Reseller,bar,max_min,easy,true,train,"annotated bars; procedural gen (seed=42, idx=319); style=dense"
syn_bar_0419__q3,synthetic,gold/images/syn_bar_0419.png,What was the revenue difference between Marketplace and Reseller?,$2800,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=319); style=dense"
syn_bar_0420__q3,synthetic,gold/images/syn_bar_0420.png,By how much does Education's revenue exceed Startup's?,$2500,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=320); style=dark"
syn_bar_0421__q3,synthetic,gold/images/syn_bar_0421.png,How much more revenue did Theta generate than Gamma?,$3200,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=321); style=academic"
syn_bar_0422__q3,synthetic,gold/images/syn_bar_0422.png,How many more units did Widget D sell than Widget C?,1000,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=322); style=pastel"
syn_bar_0423__q1,synthetic,gold/images/syn_bar_0423.png,Units sold by SKU-202?,2900,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=323); style=bold"
syn_bar_0423__q3,synthetic,gold/images/syn_bar_0423.png,What was the unit sales difference between SKU-208 and SKU-203?,200,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=323); style=bold"
syn_bar_0424__q1,synthetic,gold/images/syn_bar_0424.png,Revenue for Automotive?,$2200,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=324); style=neutral"
syn_bar_0424__q3,synthetic,gold/images/syn_bar_0424.png,What was the revenue difference between Media and Tech?,$6800,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=324); style=neutral"
syn_bar_0425__q1,synthetic,gold/images/syn_bar_0425.png,How much revenue did Retail generate?,$4900,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=325); style=editorial"
syn_bar_0425__q3,synthetic,gold/images/syn_bar_0425.png,By how much does Direct's revenue exceed Partner's?,$6200,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=325); style=editorial"
syn_bar_0426__q1,synthetic,gold/images/syn_bar_0426.png,What was Startup's revenue?,$2700,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=326); style=salmon"
syn_bar_0426__q3,synthetic,gold/images/syn_bar_0426.png,How much more revenue did Nonprofit generate than Startup?,$9200,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=326); style=salmon"
syn_bar_0427__q1,synthetic,gold/images/syn_bar_0427.png,Revenue for Zeta?,$6000,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=327); style=spreadsheet"
syn_bar_0427__q3,synthetic,gold/images/syn_bar_0427.png,What was the revenue difference between Delta and Epsilon?,$800,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=327); style=spreadsheet"
syn_bar_0427__q5,synthetic,gold/images/syn_bar_0427.png,Do the combined revenues of Epsilon and Beta exceed Zeta's?,Yes,bar,hard_multi_step,hard,true,train,"annotated bars; procedural gen (seed=42, idx=327); style=spreadsheet"
syn_bar_0428__q3,synthetic,gold/images/syn_bar_0428.png,By how many units does Widget D exceed Widget E?,3000,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=328); style=minimal"
syn_bar_0429__q3,synthetic,gold/images/syn_bar_0429.png,How many more units did SKU-205 sell than SKU-206?,1300,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=329); style=dense"
syn_bar_0430__q3,synthetic,gold/images/syn_bar_0430.png,By how much does Retail's revenue exceed Automotive's?,$3400,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=330); style=dark"
syn_bar_0430__q4,synthetic,gold/images/syn_bar_0430.png,Name the bottom 3 verticals in revenue.,"Healthcare, Finance, Media",bar,rank_order,medium,true,train,"annotated bars; procedural gen (seed=42, idx=330); style=dark"
syn_bar_0430__q5,synthetic,gold/images/syn_bar_0430.png,"Together, would Finance and Healthcare out-earn Media?",Yes,bar,hard_multi_step,hard,true,train,"annotated bars; procedural gen (seed=42, idx=330); style=dark"
syn_bar_0431__q1,synthetic,gold/images/syn_bar_0431.png,What was Wholesale's revenue?,$3100,bar,lookup_value,easy,true,train,"annotated bars; procedural gen (seed=42, idx=331); style=academic"
syn_bar_0432__q3,synthetic,gold/images/syn_bar_0432.png,What was the revenue difference between Government and Consumer?,$1000,bar,delta_absolute,medium,true,train,"annotated bars; procedural gen (seed=42, idx=332); style=pastel"
